"행정구역","2024년12월_계_총인구수","2024년12월_계_연령구간인구수","2024년12월_계_0~9세","2024년12월_계_10~19세","2024년12월_계_20~29세","2024년12월_계_30~39세","2024년12월_계_40~49세","2024년12월_계_50~59세","2024년12월_계_60~69세","2024년12월_계_70~79세","2024년12월_계_80~89세","2024년12월_계_90~99세","2024년12월_계_100세 이상","2024년12월_남_총인구수","2024년12월_남_연령구간인구수","2024년12월_남_0~9세","2024년12월_남_10~19세","2024년12월_남_20~29세","2024년12월_남_30~39세","2024년12월_남_40~49세","2024년12월_남_50~59세","2024년12월_남_60~69세","2024년12월_남_70~79세","2024년12월_남_80~89세","2024년12월_남_90~99세","2024년12월_남_100세 이상","2024년12월_여_총인구수","2024년12월_여_연령구간인구수","2024년12월_여_0~9세","2024년12월_여_10~19세","2024년12월_여_20~29세","2024년12월_여_30~39세","2024년12월_여_40~49세","2024년12월_여_50~59세","2024년12월_여_60~69세","2024년12월_여_70~79세","2024년12월_여_80~89세","2024년12월_여_90~99세","2024년12월_여_100세 이상"
"경상북도 구미시 형곡2동(4719058300)","15,266","15,266","538","1,388","2,010","1,593","2,028","3,493","2,900","923","344","48","1","7,579","7,579","277","761","1,117","902","936","1,606","1,431","439","101","9","0","7,687","7,687","261","627","893","691","1,092","1,887","1,469","484","243","39","1"
"경상북도 구미시 신평1동(4719059000)","4,606","4,606","218","212","927","796","551","772","646","329","133","21","1","2,639","2,639","121","115","671","484","321","406","325","149","44","3","0","1,967","1,967","97","97","256","312","230","366","321","180","89","18","1"
"경상북도 구미시 신평2동(4719060000)","2,946","2,946","216","197","317","494","395","540","462","200","111","13","1","1,560","1,560","115","109","178","270","233","289","233","95","35","3","0","1,386","1,386","101","88","139","224","162","251","229","105","76","10","1"
"경상북도 구미시 비산동(4719061000)","12,350","12,350","1,322","1,143","1,272","2,322","2,149","2,224","1,379","371","138","29","1","6,494","6,494","659","588","768","1,263","1,184","1,053","738","184","53","4","0","5,856","5,856","663","555","504","1,059","965","1,171","641","187","85","25","1"
"경상북도 구미시 광평동(4719063000)","4,071","4,071","172","329","541","574","645","803","622","270","106","8","1","2,230","2,230","87","178","316","377","369","399","344","113","46","1","0","1,841","1,841","85","151","225","197","276","404","278","157","60","7","1"
"경상북도 구미시 상모사곡동(4719064500)","29,348","29,348","1,979","3,333","3,977","3,908","5,216","6,367","3,203","921","392","51","1","15,414","15,414","1,016","1,673","2,381","2,224","2,553","3,231","1,792","406","129","9","0","13,934","13,934","963","1,660","1,596","1,684","2,663","3,136","1,411","515","263","42","1"
"경상북도 구미시 임오동(4719066000)","17,368","17,368","1,327","2,405","1,906","2,218","3,468","3,518","1,770","500","223","33","0","9,075","9,075","677","1,275","1,158","1,175","1,711","1,783","1,001","218","69","8","0","8,293","8,293","650","1,130","748","1,043","1,757","1,735","769","282","154","25","0"
"경상북도 구미시 인동동(4719067000)","46,012","46,012","2,879","5,549","5,999","7,390","9,277","7,697","4,738","1,649","725","103","6","24,334","24,334","1,521","2,912","3,560","4,117","4,826","4,029","2,388","724","229","28","0","21,678","21,678","1,358","2,637","2,439","3,273","4,451","3,668","2,350","925","496","75","6"
"경상북도 구미시 진미동(4719068000)","16,352","16,352","602","949","3,357","4,628","3,074","2,027","1,121","412","156","26","0","9,283","9,283","300","492","1,942","2,760","1,814","1,168","574","181","46","6","0","7,069","7,069","302","457","1,415","1,868","1,260","859","547","231","110","20","0"
"경상북도 구미시 양포동(4719069000)","46,194","46,194","4,560","7,002","6,140","6,959","10,261","6,888","2,871","970","465","74","4","24,430","24,430","2,321","3,662","3,803","3,677","5,252","3,654","1,494","406","145","16","0","21,764","21,764","2,239","3,340","2,337","3,282","5,009","3,234","1,377","564","320","58","4"
"경상북도 구미시 공단동(4719070000)","4,009","4,009","373","294","523","852","746","609","465","121","22","4","0","2,236","2,236","179","163","358","473","439","313","240","62","8","1","0","1,773","1,773","194","131","165","379","307","296","225","59","14","3","0"
"경상북도 영주시 (4721000000)","98,870","98,870","4,473","8,675","8,560","7,406","11,626","16,985","19,145","12,871","7,805","1,293","31","49,141","49,141","2,308","4,672","4,889","4,103","5,912","8,856","9,412","5,884","2,798","304","3","49,729","49,729","2,165","4,003","3,671","3,303","5,714","8,129","9,733","6,987","5,007","989","28"
"경상북도 영주시 풍기읍(4721025000)","10,413","10,413","322","886","957","598","958","1,633","2,358","1,585","959","153","4","5,312","5,312","164","579","596","323","512","874","1,173","709","337","44","1","5,101","5,101","158","307","361","275","446","759","1,185","876","622","109","3"
"경상북도 영주시 이산면(4721031000)","2,183","2,183","31","81","123","98","127","389","636","360","279","59","0","1,118","1,118","14","42","78","49","71","203","373","177","101","10","0","1,065","1,065","17","39","45","49","56","186","263","183","178","49","0"
"경상북도 영주시 평은면(4721032000)","1,377","1,377","9","45","55","36","78","229","356","299","224","45","1","703","703","6","18","38","19","51","135","190","147","85","14","0","674","674","3","27","17","17","27","94","166","152","139","31","1"
"경상북도 영주시 문수면(4721033000)","1,875","1,875","40","74","81","116","125","292","504","321","257","61","4","972","972","23","36","47","76","78","161","284","167","88","12","0","903","903","17","38","34","40","47","131","220","154","169","49","4"
"경상북도 영주시 장수면(4721034000)","2,007","2,007","38","75","94","105","131","302","522","373","289","74","4","1,019","1,019","23","38","61","54","87","171","282","182","108","13","0","988","988","15","37","33","51","44","131","240","191","181","61","4"
"경상북도 영주시 안정면(4721035000)","2,784","2,784","61","97","110","141","175","435","718","548","404","93","2","1,405","1,405","33","53","77","87","104","248","379","259","141","24","0","1,379","1,379","28","44","33","54","71","187","339","289","263","69","2"
"경상북도 영주시 봉현면(4721036000)","2,527","2,527","45","106","108","117","204","410","700","511","272","52","2","1,285","1,285","20","55","59","70","122","221","361","258","103","15","1","1,242","1,242","25","51","49","47","82","189","339","253","169","37","1"
"경상북도 영주시 순흥면(4721037000)","1,869","1,869","20","61","80","58","98","301","564","398","251","38","0","945","945","9","38","46","38","53","169","284","197","105","6","0","924","924","11","23","34","20","45","132","280","201","146","32","0"
"경상북도 영주시 단산면(4721038000)","1,710","1,710","14","41","76","67","83","270","479","375","259","45","1","842","842","5","26","56","38","52","143","263","177","78","4","0","868","868","9","15","20","29","31","127","216","198","181","41","1"
"경상북도 영주시 부석면(4721039000)","2,817","2,817","42","90","75","105","172","410","844","608","405","65","1","1,411","1,411","19","51","46","62","111","235","436","301","136","14","0","1,406","1,406","23","39","29","43","61","175","408","307","269","51","1"
"경상북도 영주시 상망동(4721051000)","7,041","7,041","317","754","600","440","922","1,386","1,215","815","516","72","4","3,494","3,494","154","394","351","248","436","721","611","372","192","15","0","3,547","3,547","163","360","249","192","486","665","604","443","324","57","4"
"경상북도 영주시 하망동(4721052500)","5,791","5,791","258","648","457","371","700","1,044","1,027","775","439","71","1","2,782","2,782","140","355","252","199","341","538","464","329","143","20","1","3,009","3,009","118","293","205","172","359","506","563","446","296","51","0"
"경상북도 영주시 영주1동(4721055000)","3,526","3,526","111","202","258","231","357","590","764","604","369","39","1","1,733","1,733","59","110","146","141","183","328","367","243","141","15","0","1,793","1,793","52","92","112","90","174","262","397","361","228","24","1"
"경상북도 영주시 영주2동(4721056000)","4,549","4,549","141","284","282","268","459","746","1,050","783","469","67","0","2,157","2,157","78","158","161","139","229","385","466","344","177","20","0","2,392","2,392","63","126","121","129","230","361","584","439","292","47","0"
"경상북도 영주시 휴천1동(4721059000)","6,131","6,131","334","803","610","430","814","1,205","880","667","338","49","1","3,036","3,036","169","415","372","240","363","621","434","284","129","9","0","3,095","3,095","165","388","238","190","451","584","446","383","209","40","1"
"경상북도 영주시 휴천2동(4721060000)","9,628","9,628","347","766","1,134","714","1,032","1,636","1,860","1,312","739","86","2","4,721","4,721","177","394","609","419","547","824","850","587","291","23","0","4,907","4,907","170","372","525","295","485","812","1,010","725","448","63","2"
"경상북도 영주시 휴천3동(4721061000)","7,154","7,154","285","569","642","576","828","1,384","1,441","896","455","77","1","3,505","3,505","137","317","370","333","410","664","661","422","175","16","0","3,649","3,649","148","252","272","243","418","720","780","474","280","61","1"
"경상북도 영주시 가흥1동(4721062000)","15,311","15,311","1,377","2,013","1,783","1,822","2,827","2,497","1,731","807","395","59","0","7,705","7,705","721","1,043","959","980","1,391","1,301","833","347","116","14","0","7,606","7,606","656","970","824","842","1,436","1,196","898","460","279","45","0"
"경상북도 영주시 가흥2동(4721063000)","10,177","10,177","681","1,080","1,035","1,113","1,536","1,826","1,496","834","486","88","2","4,996","4,996","357","550","565","588","771","914","701","382","152","16","0","5,181","5,181","324","530","470","525","765","912","795","452","334","72","2"
"경상북도 영천시 (4723000000)","98,143","98,143","4,603","6,126","7,502","8,197","10,903","17,185","20,944","13,576","7,899","1,192","16","50,226","50,226","2,334","3,224","4,516","4,489","6,074","9,287","10,883","6,487","2,663","268","1","47,917","47,917","2,269","2,902","2,986","3,708","4,829","7,898","10,061","7,089","5,236","924","15"
"경상북도 영천시 금호읍(4723025000)","10,240","10,240","310","379","644","677","978","1,930","2,550","1,633","1,020","118","1","5,432","5,432","147","230","393","392","590","1,098","1,390","796","368","28","0","4,808","4,808","163","149","251","285","388","832","1,160","837","652","90","1"
"경상북도 영천시 청통면(4723031000)","3,915","3,915","93","113","192","220","304","644","1,079","751","435","83","1","2,066","2,066","61","62","114","125","205","380","587","373","145","14","0","1,849","1,849","32","51","78","95","99","264","492","378","290","69","1"
"경상북도 영천시 신녕면(4723032000)","3,581","3,581","72","198","154","177","241","539","966","677","479","77","1","1,778","1,778","40","95","95","95","144","305","514","316","163","11","0","1,803","1,803","32","103","59","82","97","234","452","361","316","66","1"
"경상북도 영천시 화산면(4723033000)","2,984","2,984","51","66","108","137","194","482","816","607","452","70","1","1,573","1,573","31","37","79","76","122","291","477","307","138","15","0","1,411","1,411","20","29","29","61","72","191","339","300","314","55","1"
"경상북도 영천시 화북면(4723034000)","2,192","2,192","38","85","62","81","116","370","684","442","250","63","1","1,100","1,100","20","48","38","47","62","208","363","228","72","14","0","1,092","1,092","18","37","24","34","54","162","321","214","178","49","1"
"경상북도 영천시 화남면(4723035000)","3,161","3,161","70","102","115","154","194","527","922","653","371","53","0","1,677","1,677","37","74","73","83","128","302","504","344","119","13","0","1,484","1,484","33","28","42","71","66","225","418","309","252","40","0"
"경상북도 영천시 자양면(4723036000)","1,308","1,308","15","39","53","55","62","240","433","225","153","33","0","688","688","9","22","29","35","40","129","260","114","42","8","0","620","620","6","17","24","20","22","111","173","111","111","25","0"
"경상북도 영천시 임고면(4723037000)","4,121","4,121","97","131","194","181","293","677","1,024","896","550","77","1","2,130","2,130","47","77","126","110","179","387","544","430","209","21","0","1,991","1,991","50","54","68","71","114","290","480","466","341","56","1"
"경상북도 영천시 고경면(4723038000)","5,658","5,658","196","230","666","357","492","762","1,319","938","600","98","0","3,116","3,116","101","118","503","217","295","457","711","473","219","22","0","2,542","2,542","95","112","163","140","197","305","608","465","381","76","0"
"경상북도 영천시 북안면(4723039000)","4,318","4,318","57","98","191","186","316","720","1,182","869","606","91","2","2,300","2,300","27","58","115","117","208","435","642","454","217","27","0","2,018","2,018","30","40","76","69","108","285","540","415","389","64","2"
"경상북도 영천시 대창면(4723040000)","2,982","2,982","73","92","128","173","213","499","856","583","312","52","1","1,588","1,588","32","45","75","91","149","312","469","300","105","10","0","1,394","1,394","41","47","53","82","64","187","387","283","207","42","1"
"경상북도 영천시 동부동(4723051000)","26,503","26,503","1,747","2,491","2,555","2,882","3,936","5,041","4,385","2,258","1,048","157","3","13,042","13,042","884","1,291","1,474","1,542","2,016","2,491","2,034","967","312","31","0","13,461","13,461","863","1,200","1,081","1,340","1,920","2,550","2,351","1,291","736","126","3"
"경상북도 영천시 중앙동(4723052000)","9,054","9,054","597","850","944","917","1,250","1,568","1,506","901","465","56","0","4,579","4,579","308","445","553","493","656","795","736","413","167","13","0","4,475","4,475","289","405","391","424","594","773","770","488","298","43","0"
"경상북도 영천시 서부동(4723053500)","4,432","4,432","111","230","385","322","429","813","976","692","411","61","2","2,265","2,265","64","99","223","185","263","454","504","329","133","11","0","2,167","2,167","47","131","162","137","166","359","472","363","278","50","2"
"경상북도 영천시 완산동(4723054000)","9,909","9,909","895","835","844","1,363","1,447","1,687","1,449","909","430","50","0","4,827","4,827","435","420","448","701","731","835","691","394","155","17","0","5,082","5,082","460","415","396","662","716","852","758","515","275","33","0"
